ticker,name,region,country,exchange,sector,industry,expected_upside_pct,price_target_mc,var_5_pct,risk_reward_ratio,prob_positive_upside,filtered_upside,kalman_estimate,kalman_variance,expected_return_prob_weighted,achievement_probability,price_target_prob_weighted,confidence_level,analyst_conviction,eps_revision_momentum,analyst_rating_normalized,mc_bullish,kal_bullish,pt_bullish,agreement_score,signal
MSFT,Microsoft Corporation,United States and Canada,US,NasdaqGS,Information Technology,Software,49.264755276788286,573.878204612668,17.455933336026206,2.7274631405442,100.0,50.01593511122581,576.7662657221299,0.09090917355296778,12.332977865633211,0.22,431.88660000000004,Low,91.52542372881356,0.03147,93.0,True,True,True,3,Strong Bullish (3/3)
PHIL,Philogen S.p.A.,Europe,IT,BIT,Health Care,Biotechnology,22.081652523395615,26.00339198748327,18.8599507485521,11.518392315008635,100.0,20.05977069009147,25.572731156989484,0.09090917355296778,10.591549295774648,0.48000000000000004,23.555999999999997,High,50.0,-0.03496,75.0,True,True,True,3,Strong Bullish (3/3)
HD,The Home Depot Inc.,United States and Canada,US,NYSE,Consumer Discretionary,Specialty Retail,3.8669152750693145,391.56788389548376,-9.001330268429186,0.5391843906427932,70.352,5.037225243410253,395.9798354451323,0.09090917355296778,6.612615719249847,0.8899999999999999,401.9189,Medium,56.75675675675676,-0.01533,76.25,True,True,True,3,Strong Bullish (3/3)
CAF,Construcciones y Auxiliar de Ferrocarriles S.A.,Europe,ES,BME,Industrials,Machinery,-3.2969319672912856,58.408653091756065,-12.745497343963704,-0.6052096845502782,29.066,-3.286125804936986,58.41518001381806,0.09090917355296778,-1.7880794701986755,0.9,59.32,Medium,40.0,0.034795,65.0,False,False,False,0,Strong Bearish (0/3)
GE,General Electric Company,United States and Canada,US,NYSE,Industrials,Aerospace and Defense,6.11159831416412,359.707707125185,-7.9386732487977865,0.7507472763545759,76.274,5.932360597901277,359.10010919082555,0.09090917355296778,6.271128941856691,0.85,360.2485,Low,78.94736842105263,0.038635,88.25,True,True,True,3,Strong Bullish (3/3)
AXS,Accsys Technologies PLC,Europe,GB,AIM,Materials,Paper and Forest Products,85.0233006906572,1.1471444642820747,67.77591096952997,8.261625704218602,100.0,77.28746028995045,1.0991822537976927,0.09090917355296778,26.355,0.31,0.783401,Medium,66.66666666666667,0.0,100.0,True,True,True,3,Strong Bullish (3/3)
NFLX,Netflix Inc.,United States and Canada,US,NasdaqGS,Communication Services,Entertainment,49.31535191979869,113.50953052943095,18.00452886447001,2.5393269072203655,100.0,42.34356053341563,108.20957471750256,0.09090917355296778,12.515653775322283,0.28,85.5344,Low,65.21739130434783,-0.00845,79.0,True,True,True,3,Strong Bullish (3/3)
IRTC,iRhythm Holdings Inc.,United States and Canada,US,NasdaqGS,Health Care,Health Care Equipment and Supplies,52.98521801866095,216.045724885953,37.17679419379037,5.213763719089727,100.0,46.12195358162733,206.35342284797412,0.09090917355296778,19.481659821555024,0.4,168.732,Medium,93.75,0.0,92.25,True,True,True,3,Strong Bullish (3/3)
PLTR,Palantir Technologies Inc.,United States and Canada,US,NasdaqGS,Information Technology,Software,34.311961522225936,175.41142174802707,-19.876368408409085,1.1336948493676293,84.684,41.29225527436037,184.52768538831464,0.09090917355296778,7.5689127105666145,0.15,140.48499999999999,Low,42.857142857142854,0.30724,72.25,True,True,True,3,Strong Bullish (3/3)
GRC,The Gorman-Rupp Company,United States and Canada,US,NYSE,Industrials,Machinery,4.617037758958284,67.49891276207987,1.9529156469105278,2.914247297157994,100.0,4.19884279584383,67.22909337187843,0.09090917355296778,4.156850588964662,0.9,67.202,High,50.0,0.01121,100.0,True,True,True,3,Strong Bullish (3/3)
CSCO,Cisco Systems Inc.,United States and Canada,US,NasdaqGS,Information Technology,Communications Equipment,13.634510118932193,88.33946816645789,2.084118203401429,2.0690493333846023,97.97,12.943623339186761,87.80237278388378,0.09090917355296778,10.250836120401338,0.65,85.709,Medium,62.96296296296296,0.01177,78.75,True,True,True,3,Strong Bullish (3/3)
AMAT,Applied Materials Inc.,United States and Canada,US,NasdaqGS,Information Technology,Semiconductors and Semiconductor Equipment,4.126158776419579,388.9632661093153,-16.313176910012142,0.36979856214106344,65.864,8.58929243620326,405.6353018954373,0.09090917355296778,9.434881541962255,0.7200000000000001,408.79400000000004,Low,75.67567567567568,0.10331,84.5,True,True,True,3,Strong Bullish (3/3)
TPE,PVA TePla AG,Europe,DE,XTRA,Information Technology,Semiconductors and Semiconductor Equipment,20.995028340058614,30.3455531076867,6.210137549215193,2.3289711979993104,99.992,17.24483226388533,29.40500393178244,0.09090917355296778,14.1244019138756,0.7200000000000001,28.6224,Low,77.77777777777777,-0.14858,87.5,True,True,True,3,Strong Bullish (3/3)
PM,Philip Morris International Inc.,United States and Canada,US,NYSE,Consumer Staples,Tobacco,1.5645708680655759,190.14918957919238,-9.912423892001845,0.25487458303837685,62.90599999999999,3.337738901657874,193.46891477168387,0.09090917355296778,7.182138660399528,0.8799999999999999,200.6664,Medium,63.1578947368421,0.011985,77.75,True,True,True,3,Strong Bullish (3/3)
TXT,TXT e-solutions S.p.A.,Europe,IT,BIT,Information Technology,Software,79.48047140091128,43.7034947861219,69.07978483821925,12.817357015609248,100.0,72.24199212525357,41.94092508249925,0.09090917355296778,28.607802874743328,0.36,31.316,High,100.0,0.008145,87.5,True,True,True,3,Strong Bullish (3/3)
RTX,RTX Corporation,United States and Canada,US,NYSE,Industrials,Aerospace and Defense,1.2057955786839458,204.35474243247862,-16.626775412330254,0.1257076126072186,59.07599999999999,5.897705620825581,213.828647189571,0.09090917355296778,7.543977812995246,0.66,217.15279999999998,Low,50.0,0.007595,72.75,True,True,True,3,Strong Bullish (3/3)
ALSTI,STIF Société anonyme,Europe,FR,ENXTPA,Industrials,Machinery,49.895467335277445,89.78738493383118,38.06467297150285,6.116919309013392,100.0,44.00520011967109,86.25911487168298,0.09090917355296778,22.434891485809686,0.51,73.3385,Medium,100.0,0.18827,93.75,True,True,True,3,Strong Bullish (3/3)
UNH,UnitedHealth Group Incorporated,United States and Canada,US,NYSE,Health Care,Health Care Providers and Services,25.75219042527387,355.0487344467182,1.8695377195942602,1.9051790705853127,96.5,26.494514931663765,357.14461345805944,0.09090917355296778,5.2781044131189345,0.16999999999999998,297.24219999999997,Low,65.51724137931035,-0.052215,77.5,True,True,True,3,Strong Bullish (3/3)
MCRI,Monarch Casino & Resort Inc.,United States and Canada,US,NasdaqGS,Consumer Discretionary,Hotels Restaurants and Leisure,14.202397372907633,107.84132383923668,3.29081593071372,2.0534327041049516,99.536,12.743169094234533,106.46337457568568,0.09090917355296778,7.385470719051149,0.63,101.40410000000001,Medium,33.333333333333336,0.00713,66.75,True,True,True,3,Strong Bullish (3/3)
TMUS,T-Mobile US Inc.,United States and Canada,US,NasdaqGS,Communication Services,Wireless Telecommunication Services,21.240216863952767,266.6678569922641,6.866085233922644,2.5400758854608148,100.0,20.074828640453017,264.1045855946764,0.09090917355296778,14.33575812684701,0.63,251.4815,Medium,75.86206896551724,-0.069235,79.25,True,True,True,3,Strong Bullish (3/3)
MCD,McDonald's Corporation,United States and Canada,US,NYSE,Consumer Discretionary,Hotels Restaurants and Leisure,-2.6319504989570346,325.75454641068933,-17.718769615267046,-0.31835766643980046,43.522,1.6565327436960713,340.1020959473096,0.09090917355296778,2.7143711142993783,0.73,343.64119999999997,Low,45.945945945945944,-0.006,71.5,False,True,True,2,Bullish (2/3)
EL,Societatea Energetica Electrica S.A.,Europe,RO,BVB,Utilities,Electric Utilities,-54.52456487882264,14.097384887564983,-56.95410406688525,-37.492104336505186,0.0,-49.56016235629529,15.636349669548462,0.09090917355296778,-49.064516129032256,0.9,15.790000000000001,High,100.0,0.0,100.0,False,False,False,0,Strong Bearish (0/3)
LIN,Linde plc,Europe,GB,NasdaqGS,Materials,Chemicals,-1.74456235131584,489.49876482197965,-16.312471455393094,-0.22053564674382656,47.348,2.598645815317646,511.136193587331,0.09090917355296778,4.147714727312872,0.85,518.8535,Low,71.42857142857143,-0.00317,83.0,False,True,True,2,Bullish (2/3)
PEP,PepsiCo Inc.,United States and Canada,US,NasdaqGS,Consumer Staples,Beverages,-2.3677072904484486,164.33467508871715,-15.991156996274666,-0.31337249771408454,42.77,1.1131404865296302,170.19363806692667,0.09090917355296778,1.7053231939163496,0.7799999999999999,171.19039999999998,Low,21.73913043478261,0.004155,59.0,False,True,True,2,Bullish (2/3)
GEV,GE Vernova Inc.,United States and Canada,US,NYSE,Industrials,Electrical Equipment,-2.9148757937061136,807.4569780237463,-22.89941837639944,-0.2556668313278299,43.184,0.577426825932747,836.5024589112827,0.09090917355296778,1.012865215823013,0.7799999999999999,840.1240000000001,Low,69.44444444444444,0.098035,84.0,False,True,True,2,Bullish (2/3)
ALNY,Alnylam Pharmaceuticals Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,34.275924294795644,442.2377566649095,7.064876566470277,2.1594925421575892,98.914,35.23472295137793,445.39556004036325,0.09090917355296778,7.017914073174436,0.19,352.46350000000007,Low,75.0,0.118395,82.25,True,True,True,3,Strong Bullish (3/3)
INTC,Intel Corporation,United States and Canada,US,NasdaqGS,Information Technology,Semiconductors and Semiconductor Equipment,7.029255337964747,46.69686410395402,-33.77600091214691,0.2948261209537606,61.934,7.2683582421457,46.80118470104817,0.09090917355296778,5.30850332340133,0.53,45.94610000000001,Low,5.882352941176471,-0.18311,54.75,True,True,True,3,Strong Bullish (3/3)
ACAG,Austriacard Holdings AG,Europe,AT,ATSE,Information Technology,Technology Hardware Storage and Peripherals,-11.715044504176323,6.833255555376753,-18.938052374321956,-2.900582624172762,0.0,-10.649528121508503,6.915726523395242,0.09090917355296778,-8.126614987080103,0.85,7.111,Medium,66.66666666666667,-0.121315,83.25,False,False,False,0,Strong Bearish (0/3)
VZ,Verizon Communications Inc.,United States and Canada,US,NYSE,Communication Services,Diversified Telecommunication Services,8.662089288751837,53.98332595865191,-9.003775063713821,0.6952387626896638,70.8,0.21537861769694694,49.78700009727184,0.09090917355296778,-1.2045088566827697,0.88,49.081599999999995,Low,40.0,0.014235,68.0,True,True,False,2,Bullish (2/3)
EG7,Enad Global 7 AB (publ),Europe,SE,OM,Communication Services,Entertainment,27.095839229734302,19.979465926914234,-7.678317275900596,1.307792833053908,89.274,24.751352595846154,19.610912628067016,0.09090917355296778,9.801526717557252,0.36,17.2608,Low,0.0,-0.005815,50.0,True,True,True,3,Strong Bullish (3/3)
SHOP,Shopify Inc.,United States and Canada,CA,NasdaqGS,Information Technology,IT Services,39.16744559642557,163.21558019548792,7.741391780939537,2.0377078316441484,98.97399999999999,34.85399423009091,158.15676443305063,0.09090917355296778,6.92087312414734,0.19,125.39679999999998,Low,74.50980392156863,-0.015555,82.75,True,True,True,3,Strong Bullish (3/3)
OMCL,Omnicell Inc.,United States and Canada,US,NasdaqGS,Health Care,Health Care Equipment and Supplies,49.15375529665315,59.005225595355995,31.730380763564767,4.521656241321257,100.0,41.062175393037364,55.804196585485585,0.09090917355296778,20.97573306370071,0.45,47.858000000000004,Low,87.5,-0.036345,90.75,True,True,True,3,Strong Bullish (3/3)
LMT,Lockheed Martin Corporation,United States and Canada,US,NYSE,Industrials,Aerospace and Defense,-3.2472644229105883,639.167921769368,-15.7500680020343,-0.46552898673432247,35.571999999999996,-0.41849154989544984,657.8553611230807,0.09090917355296778,-0.08446610759589476,0.9,660.062,Medium,22.727272727272727,0.018425,60.75,False,False,False,0,Strong Bearish (0/3)
RXRX,Recursion Pharmaceuticals Inc.,United States and Canada,US,NasdaqGS,Health Care,Biotechnology,105.47178434496965,7.006587846163465,25.692325441534,2.213247882137566,99.446,95.70789825664338,6.67363933055154,0.09090917355296778,15.791788856304985,0.15,3.9485,Low,33.333333333333336,0.0,62.5,True,True,True,3,Strong Bullish (3/3)
PDD,PDD Holdings Inc.,Europe,IE,NasdaqGS,Consumer Discretionary,Broadline Retail,49.67285006563757,158.2940062294183,23.75473179568436,2.9981096061514116,100.0,36.75933406364576,144.63667170571176,0.09090917355296778,9.672136913767021,0.22,115.98925200000001,Low,65.85365853658537,0.037375,81.5,True,True,True,3,Strong Bullish (3/3)
HSIC,Henry Schein Inc.,United States and Canada,US,NasdaqGS,Health Care,Health Care Providers and Services,-6.22233825528417,75.55666206771754,-20.80990415445757,-0.7586446507023904,24.438,-2.7385584601018644,78.36354344869592,0.09090917355296778,-2.183815315874395,0.85,78.81049999999999,Low,31.25,0.001085,59.5,False,False,False,0,Strong Bearish (0/3)
QCOM,QUALCOMM Incorporated,United States and Canada,US,NasdaqGS,Information Technology,Semiconductors and Semiconductor Equipment,15.684530661829857,162.4326495022753,0.3702992610488233,1.559233791508836,95.544,12.755578086207334,158.32010719084371,0.09090917355296778,3.6368492272630166,0.3500000000000001,145.5165,Low,26.31578947368421,-0.05489,61.5,True,True,True,3,Strong Bullish (3/3)
AXGN,Axogen Inc.,United States and Canada,US,NasdaqCM,Health Care,Health Care Equipment and Supplies,1.7214109234654473,35.98903518472208,-15.234305131189885,0.19031491799616965,61.38400000000001,6.989060261844882,37.85272952064072,0.09090917355296778,9.140757490107406,0.7000000000000001,38.614000000000004,Low,100.0,0.125985,95.0,True,True,True,3,Strong Bullish (3/3)
DHR,Danaher Corporation,United States and Canada,US,NYSE,Health Care,Life Sciences Tools and Services,26.493747256530636,266.80061171347444,11.352298193609707,3.0272078248242456,100.0,23.269981328790678,260.0010446186853,0.09090917355296778,16.806372084202543,0.6000000000000001,246.368,Medium,84.61538461538461,-0.006175,90.0,True,True,True,3,Strong Bullish (3/3)
AMS,Advanced Medical Solutions Group plc,Europe,GB,AIM,Health Care,Health Care Equipment and Supplies,33.72945354369825,2.8016320517404787,20.40994140726057,4.060206470375476,100.0,28.114584031010853,2.6840005354496776,0.09090917355296778,13.131264916467781,0.42000000000000004,2.3701000000000003,Medium,87.5,-0.01617,87.5,True,True,True,3,Strong Bullish (3/3)
SYK,Stryker Corporation,United States and Canada,US,NYSE,Health Care,Health Care Equipment and Supplies,5.111865559564964,404.3968803673143,-10.110302278681639,0.6111127213691092,72.798,9.372579130763029,420.7891236897846,0.09090917355296778,7.00363891560315,0.63,411.6751,Low,67.74193548387096,0.002095,77.5,True,True,True,3,Strong Bullish (3/3)
UBER,Uber Technologies Inc.,United States and Canada,US,NYSE,Industrials,Ground Transportation,53.138699357216026,108.29968818542316,15.86129316908055,2.3015168634084335,99.98,44.082336454541085,101.89502834065145,0.09090917355296778,15.51131221719457,0.32,81.6896,Low,80.70175438596492,-0.139795,86.25,True,True,True,3,Strong Bullish (3/3)
EDU,New Oriental Education & Technology Group Inc.,Asia / Pacific,CN,NYSE,Consumer Discretionary,Diversified Consumer Services,9.625727163186099,65.28212052567733,-11.127229548128069,0.8319031450368083,77.96,12.67614311665941,67.09864322597068,0.09090917355296778,10.632241813602016,0.67,65.88149999999999,Low,70.83333333333333,0.01733,82.25,True,True,True,3,Strong Bullish (3/3)
ETN,Eaton Corporation plc,Europe,IE,NYSE,Industrials,Electrical Equipment,17.77571840399204,426.4069884816532,-2.378459458373804,1.4023480591938355,91.97,11.419929780025928,403.3958557685839,0.09090917355296778,8.668554067117803,0.6100000000000001,393.4345,Low,65.625,-0.015805,80.0,True,True,True,3,Strong Bullish (3/3)
EXE,Extendicare Inc.,United States and Canada,CA,TSX,Health Care,Health Care Providers and Services,0.947231566198174,25.913154343043075,-7.823811895462949,0.1608826089300824,51.416,1.6998988432187108,26.106364033054245,0.09090917355296778,-2.349045578496299,0.9,25.067,Medium,100.0,0.06829,90.0,True,True,False,2,Bullish (2/3)
NEM,Newmont Corporation,United States and Canada,US,NYSE,Materials,Metals and Mining,2.8196707729538297,127.75344093539512,-28.65390935781768,0.1587532944276914,58.482,8.10939094627217,134.32591825074317,0.09090917355296778,8.380281690140844,0.85,134.6625,Low,76.19047619047619,0.21182,82.25,True,True,True,3,Strong Bullish (3/3)
BO,Bang & Olufsen A/S,Europe,DK,CPSE,Consumer Discretionary,Household Durables,46.99973309548605,14.993972775739577,33.56526154344338,5.847999681068893,100.0,42.780787554337735,14.563640330542448,0.09090917355296778,11.764705882352942,0.25,11.4,Medium,50.0,0.0,75.0,True,True,True,3,Strong Bullish (3/3)
COP,ConocoPhillips,United States and Canada,US,NYSE,Energy,Oil Gas and Consumable Fuels,5.857590697565397,116.31632065848486,-5.481480323160872,0.8962531492253738,79.806,4.726317299223551,115.07327744838683,0.09090917355296778,5.542409901710958,0.75,115.96999999999998,Medium,67.85714285714286,-0.18151,79.5,True,True,True,3,Strong Bullish (3/3)
GENL,Genel Energy plc,Europe,GB,LSE,Energy,Oil Gas and Consumable Fuels,34.81977596242227,0.8304898199285212,9.633459622206175,2.598052284053566,99.678,35.22730475177499,0.8330001972709339,0.09090917355296778,16.2025974025974,0.32,0.715808,Low,75.0,0.0,87.5,True,True,True,3,Strong Bullish (3/3)
